Artist,Track,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Morning Breeze,0.585,0.636,0.383,2.24e-06,11,0.122,-9.381,0.0434,72.871
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Keep You Dry,0.832,0.373,0.331,1.89e-05,6,0.103,-10.636,0.0484,75.806
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Not a Blade of Grass,0.434,0.455,0.448,0,1,0.098,-11.573,0.102,90.103
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Hey Lil' Mama,0.131,0.482,0.61,3.85e-05,5,0.108,-6.328,0.0393,97.665
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Colour Me - Möwe Remix,0.151,0.741,0.917,8.08e-05,11,0.116,-6.323,0.05,100.011
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Crazy Love,0.894,0.652,0.178,1.4e-06,7,0.143,-8.627,0.0853,112.678
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Colour Me - Acoustic,0.914,0.524,0.203,0,11,0.114,-9.794,0.0476,108.163
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,Colour Me - Autograf Remix,0.0223,0.712,0.718,0.00027,6,0.106,-5.039,0.0659,139.938
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Tired,0.0428,0.69,0.876,0,2,0.147,-4.159,0.059,123.994
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Always,0.0533,0.504,0.483,0,4,0.099,-5.82,0.035,122.831
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Tired - Kygo Remix,0.026,0.598,0.74,0,2,0.0895,-7.391,0.0684,123.945
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Glow,0.0648,0.576,0.796,0,0,0.141,-4.87,0.0346,123.073
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Nervous (The Ooh Song) - Mark McCabe Remix,0.0732,0.432,0.874,6.14e-06,7,0.371,-5.558,0.0462,103.85
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,The Middle,0.184,0.577,0.587,0,0,0.131,-5.376,0.0352,135.977
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Moments (feat. Gavin James),0.387,0.632,0.724,0,8,0.0991,-7.183,0.326,82.227
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,City Of Stars,0.934,0.531,0.116,0,6,0.0981,-11.157,0.0548,117.469
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Nervous - Acoustic,0.964,0.427,0.127,1.92e-06,7,0.109,-12.731,0.0419,76.357
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,Hard To Do,0.772,0.335,0.377,0,3,0.108,-6.382,0.0381,78.956
Declan J Donovan,6bh228LGC3eAzbplPWV02r,Better,0.581,0.597,0.425,0,2,0.1,-5.513,0.0295,119.998
Declan J Donovan,6bh228LGC3eAzbplPWV02r,Human Way,0.834,0.446,0.424,5.67e-05,2,0.0959,-7.033,0.0291,127.898
Declan J Donovan,6bh228LGC3eAzbplPWV02r,Fallen so Young,0.852,0.552,0.356,0,10,0.173,-7.608,0.027,109.763
Declan J Donovan,6bh228LGC3eAzbplPWV02r,Numb,0.106,0.605,0.667,0,0,0.178,-5.445,0.0279,134.999
Declan J Donovan,6bh228LGC3eAzbplPWV02r,Pieces,0.29,0.599,0.764,9.85e-06,4,0.114,-4.754,0.0364,123.001
Tom Speight,02U4dXZhGSo07f66l8JZ91,Old Flame,0.59,0.609,0.378,0,7,0.083,-9.584,0.031,74.535
Tom Speight,02U4dXZhGSo07f66l8JZ91,|Stand by Me - Recorded at RAK Studios, London|,0.748,0.517,0.245,0.156,7,0.11,-14.591,0.0325,121.075
Tom Speight,02U4dXZhGSo07f66l8JZ91,Open Door,0.808,0.512,0.272,0.000168,6,0.121,-11.465,0.0559,147.102
Tom Speight,02U4dXZhGSo07f66l8JZ91,|Medicine - Recorded at RAK Studios, London|,0.88,0.428,0.159,1.48e-06,3,0.11,-12.717,0.0414,162.9
Tom Speight,02U4dXZhGSo07f66l8JZ91,New Day,0.705,0.496,0.334,0.00209,6,0.122,-10.749,0.0385,120.074
Tom Speight,02U4dXZhGSo07f66l8JZ91,Under Your Arrest,0.729,0.611,0.407,1.93e-06,6,0.0813,-8.785,0.0316,61.141
Tom Speight,02U4dXZhGSo07f66l8JZ91,Little Love - Live at Studio 3,0.792,0.65,0.497,0,7,0.354,-6.887,0.0349,78.453
Tom Speight,02U4dXZhGSo07f66l8JZ91,I Wanna Dance with Somebody (Who Loves Me),0.767,0.6,0.379,0.000299,7,0.0977,-10.643,0.0276,124.978
Tom Speight,02U4dXZhGSo07f66l8JZ91,Want You,0.167,0.498,0.908,0.000235,0,0.281,-5.005,0.0416,153.576
Tom Speight,02U4dXZhGSo07f66l8JZ91,In the Air Tonight,0.772,0.534,0.149,5.78e-06,2,0.103,-12.871,0.0276,78.884
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,Worst of You,0.558,0.741,0.466,0,4,0.0583,-7.258,0.0357,102.058
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,Place We Were Made,0.809,0.36,0.348,0,0,0.172,-9.107,0.0392,180.053
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,Best I'll Ever Sing,0.531,0.34,0.288,0,4,0.134,-7.937,0.0321,89.033
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,In My Head,0.23,0.677,0.592,0.000313,1,0.127,-8.87,0.0642,119.901
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,Birthday,0.712,0.627,0.255,0,1,0.0901,-11.225,0.0342,105.072
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,Details,0.832,0.516,0.434,0.00228,8,0.332,-7.895,0.0555,92.81
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,|I'll Be There For You - Recorded at Metropolis Studios, London|,0.94,0.528,0.116,0,2,0.108,-14.375,0.0388,78.245
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,|Worst Of You - Recorded at Metropolis Studios, London|,0.861,0.416,0.18,0,3,0.127,-12.435,0.0517,181.77
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Holy Water,0.486,0.597,0.382,0,2,0.104,-10.134,0.0303,133.034
Ed Prosek,6DchmKCVOKK707FCrLFFDW,The Mountain,0.252,0.588,0.519,1.14e-06,0,0.158,-6.105,0.0326,131.042
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Weak Heart,0.765,0.437,0.399,0,1,0.154,-10.591,0.0352,151.05
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Truth,0.747,0.578,0.487,0.00018,0,0.125,-8.838,0.0329,142.046
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Little Wound - Acoustic Version,0.756,0.469,0.298,0,7,0.135,-5.783,0.0285,138.413
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Michigan,0.594,0.523,0.524,0,11,0.102,-9.157,0.0339,154.87
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Give It All,0.559,0.506,0.23,9.83e-06,3,0.113,-10.883,0.0299,145.201
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Say Goodbye,0.585,0.584,0.402,0,6,0.0656,-11.843,0.0543,112.89
Ed Prosek,6DchmKCVOKK707FCrLFFDW,I Could Never,0.41,0.582,0.415,0,4,0.0944,-10.358,0.0294,109.893
Ed Prosek,6DchmKCVOKK707FCrLFFDW,Elena,0.704,0.552,0.336,7.77e-05,2,0.101,-8.339,0.0358,143.834
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Hurt Somebody (With Julia Michaels),0.338,0.633,0.559,0,6,0.262,-5.135,0.313,114.983
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,False Confidence,0.199,0.417,0.673,0,6,0.128,-7.719,0.0497,108.994
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Sink,0.391,0.568,0.494,0.000114,10,0.109,-8.365,0.0309,165.183
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Young Blood,0.379,0.569,0.464,0,11,0.152,-8.27,0.0539,84.565
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Hold It Down,0.193,0.63,0.363,0,5,0.117,-8.458,0.0354,154.763
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Hallelujah,0.492,0.651,0.549,0,4,0.105,-6.566,0.0257,106.998
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Come Down,0.128,0.809,0.592,2.13e-06,0,0.0926,-7.359,0.237,149.978
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Young Blood - Acoustic,0.821,0.701,0.234,0,11,0.102,-10.441,0.0443,84.995
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Passenger,0.633,0.697,0.675,6.17e-06,0,0.114,-6.769,0.0729,126.901
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Hurt Somebody,0.308,0.695,0.47,0,1,0.224,-7.049,0.26,114.723
Picture This,7jLSEPYCYQ5ssWU3BICqrW,This Morning,0.138,0.521,0.826,0,2,0.196,-2.888,0.0372,158.032
Picture This,7jLSEPYCYQ5ssWU3BICqrW,When We Were Young,0.00328,0.5,0.806,0,0,0.468,-3.722,0.0317,97.948
Picture This,7jLSEPYCYQ5ssWU3BICqrW,One Drink,0.0342,0.684,0.765,1.21e-06,11,0.0709,-4.339,0.0955,94.006
Picture This,7jLSEPYCYQ5ssWU3BICqrW,Take My Hand,0.0466,0.582,0.821,0,11,0.184,-4.881,0.0542,129.95
Picture This,7jLSEPYCYQ5ssWU3BICqrW,Addicted To You,0.42,0.648,0.776,0,9,0.134,-6.264,0.0682,119.937
Picture This,7jLSEPYCYQ5ssWU3BICqrW,Never Change,0.0471,0.467,0.731,1.07e-06,9,0.0988,-5.564,0.0393,89.38
Picture This,7jLSEPYCYQ5ssWU3BICqrW,With Or Without You,0.204,0.637,0.592,0.00139,0,0.0854,-9.466,0.0294,109.981
Picture This,7jLSEPYCYQ5ssWU3BICqrW,95,0.688,0.663,0.553,0,1,0.176,-6.451,0.028,128.988
Picture This,7jLSEPYCYQ5ssWU3BICqrW,Smell Like Him,0.192,0.585,0.662,1.25e-05,7,0.412,-5.738,0.0248,127.323
Picture This,7jLSEPYCYQ5ssWU3BICqrW,You & I,0.00923,0.583,0.702,0,2,0.331,-5.586,0.0374,124.851
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Gravity,0.533,0.789,0.417,1.34e-06,1,0.0909,-5.303,0.0466,95.048
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Sun Comes Out,0.25,0.683,0.686,4.66e-06,11,0.12,-6.689,0.0531,120.0
Leo Stannard,37fzXndf2fxVrk7qarhyo0,The Way I Are - OIJ Remix,0.0561,0.681,0.647,0.0139,10,0.476,-6.118,0.032,130.034
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Home,0.293,0.779,0.686,2.17e-06,1,0.0522,-5.328,0.0405,124.069
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Please Don't,0.00586,0.626,0.563,0.0002,11,0.11,-6.754,0.0374,143.004
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Moments,0.414,0.548,0.58,0.391,10,0.108,-10.046,0.0312,121.964
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Oceans,0.0187,0.647,0.827,1.15e-05,7,0.0949,-5.951,0.0528,123.954
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Gravity,0.466,0.788,0.404,1.34e-06,1,0.102,-5.858,0.0533,95.035
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Please Don't - Edit,0.229,0.771,0.311,0.00361,11,0.113,-15.364,0.0367,141.909
Leo Stannard,37fzXndf2fxVrk7qarhyo0,Mr. Brightside - Live at RAK Studios,0.734,0.69,0.304,0,10,0.127,-10.372,0.0469,126.384
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Why Her Not Me,0.35,0.391,0.649,0.0001,3,0.238,-6.935,0.0395,173.249
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Silhouette,0.935,0.73,0.164,0,6,0.124,-5.978,0.0294,94.947
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Silence,0.638,0.537,0.585,0,10,0.0862,-7.753,0.151,172.035
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,|Wish I Didn't Miss You - Recorded At RAK Studios, London|,0.731,0.632,0.276,1.17e-06,9,0.367,-6.655,0.0283,104.083
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Half Of You - Demo,0.758,0.48,0.258,0,11,0.114,-9.096,0.058,163.382
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Ashes,0.613,0.534,0.413,0,8,0.069,-6.29,0.199,69.306
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Silence - Acoustic,0.806,0.515,0.122,0,10,0.112,-11.192,0.0439,167.462
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Saving Grace,0.198,0.458,0.697,1.25e-06,1,0.109,-5.36,0.072,102.931
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,|Why Her Not Me - Recorded At RAK Studios, London|,0.503,0.53,0.557,3.92e-05,3,0.104,-5.298,0.0279,87.11
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,Why Her Not Me - Channel Tres Remix,0.0397,0.777,0.589,0.788,9,0.153,-9.742,0.0419,124.997
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Leave a Light On,0.0153,0.586,0.624,1.78e-06,5,0.133,-5.946,0.113,68.976
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Angels,0.261,0.579,0.672,0,9,0.0768,-6.05,0.0834,160.968
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Just You and I,0.691,0.505,0.522,2.78e-06,9,0.111,-7.586,0.39,172.059
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Leave a Light On - Acoustic,0.88,0.38,0.406,0,5,0.0951,-6.761,0.0403,136.579
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Fly Away With Me,0.61,0.421,0.499,0,5,0.0875,-8.869,0.173,78.621
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,My Way,0.0188,0.408,0.684,0,8,0.353,-5.646,0.101,75.326
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Leave a Light On - Cheat Codes Remix,0.0668,0.815,0.643,1.21e-05,5,0.237,-5.975,0.0465,127.997
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Play Dead,0.128,0.603,0.724,0,1,0.281,-5.343,0.213,146.118
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Rapture,0.00551,0.503,0.651,0,3,0.185,-6.265,0.0397,71.243
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,Blessings,0.795,0.577,0.509,4.01e-06,6,0.137,-6.793,0.096,79.527
Paul Rey,5FjiYgLczmrP2j1gijAGWp,Tear Me Down,0.849,0.515,0.238,0,11,0.108,-10.506,0.0678,96.875
Paul Rey,5FjiYgLczmrP2j1gijAGWp,Fool For You,0.627,0.614,0.263,2.21e-06,9,0.124,-11.984,0.0576,82.934
Paul Rey,5FjiYgLczmrP2j1gijAGWp,Soldier,0.0976,0.595,0.585,0,9,0.103,-6.662,0.0293,77.993
Paul Rey,5FjiYgLczmrP2j1gijAGWp,California Dreaming (feat. Snoop Dogg & Paul Rey),0.533,0.737,0.743,1.1e-06,0,0.147,-6.281,0.0818,100.038
Paul Rey,5FjiYgLczmrP2j1gijAGWp,What Good Is Love,0.0452,0.559,0.583,0,6,0.128,-6.095,0.0554,94.151
Paul Rey,5FjiYgLczmrP2j1gijAGWp,Company (feat. Molly Hammar),0.914,0.48,0.162,0,8,0.123,-10.238,0.0542,75.301
Paul Rey,5FjiYgLczmrP2j1gijAGWp,All Falls Down,0.381,0.599,0.544,0,3,0.129,-7.62,0.0725,124.746
Paul Rey,5FjiYgLczmrP2j1gijAGWp,Good as Hell,0.00261,0.666,0.771,0,8,0.149,-4.781,0.0307,122.98
Paul Rey,5FjiYgLczmrP2j1gijAGWp,What Good Is Love - Acoustic,0.801,0.599,0.343,0,9,0.128,-7.626,0.0431,93.119
Paul Rey,5FjiYgLczmrP2j1gijAGWp,Day by Day,0.708,0.582,0.606,0,10,0.0928,-6.101,0.0287,136.109
James TW,0B3N0ZINFWvizfa8bKiz4v,Say Love,0.119,0.753,0.457,1.15e-06,1,0.355,-7.533,0.0541,84.038
James TW,0B3N0ZINFWvizfa8bKiz4v,When You Love Someone,0.248,0.675,0.444,0,7,0.0531,-6.067,0.028,125.884
James TW,0B3N0ZINFWvizfa8bKiz4v,Please Keep Loving Me,0.117,0.537,0.469,1.78e-06,5,0.106,-8.486,0.0764,175.971
James TW,0B3N0ZINFWvizfa8bKiz4v,When You Love Someone - Acoustic,0.803,0.711,0.299,0,7,0.116,-8.286,0.0394,125.068
James TW,0B3N0ZINFWvizfa8bKiz4v,For You,0.174,0.717,0.646,0,7,0.129,-5.414,0.0843,101.972
James TW,0B3N0ZINFWvizfa8bKiz4v,Ex,0.103,0.638,0.7,0,10,0.139,-5.184,0.034,134.064
James TW,0B3N0ZINFWvizfa8bKiz4v,Torn - Bonus Track,0.306,0.599,0.546,0,9,0.119,-6.459,0.159,95.141
James TW,0B3N0ZINFWvizfa8bKiz4v,U Remind Me - Recorded at Spotify Studios NYC,0.7,0.759,0.212,0,4,0.11,-12.389,0.0862,95.964
James TW,0B3N0ZINFWvizfa8bKiz4v,Black & Blue,0.514,0.567,0.357,0,7,0.132,-8.243,0.0469,163.472
James TW,0B3N0ZINFWvizfa8bKiz4v,Say Love - Acoustic,0.607,0.699,0.295,0,1,0.34,-7.352,0.142,169.766
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Scared to Be Lonely,0.815,0.674,0.235,0,2,0.103,-6.867,0.0372,121.899
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Call on Me,0.913,0.486,0.224,0,0,0.13,-7.272,0.0543,87.835
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Fresh Eyes,0.775,0.405,0.318,0,0,0.0821,-7.373,0.0331,199.998
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Never Be Like You,0.951,0.554,0.25,0,2,0.0882,-8.862,0.057,116.279
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Final Song,0.919,0.692,0.195,0,2,0.0875,-6.435,0.0495,84.103
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Eastside,0.898,0.612,0.267,0,6,0.153,-9.289,0.0395,77.914
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Put Me Back Together,0.944,0.739,0.154,0,11,0.0941,-10.452,0.0565,72.968
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Ocean (Acoustic),0.892,0.586,0.235,0,3,0.104,-8.192,0.0978,117.571
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,Capsize,0.934,0.501,0.186,0,3,0.082,-7.119,0.114,175.025
Grace Grundy,3pFPBG84k5bQVbL9apf2PD,In the Name of Love,0.717,0.734,0.192,0,5,0.0892,-7.306,0.0509,115.529
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Sense of Home,0.892,0.565,0.207,1.8e-06,3,0.102,-10.926,0.032,140.068
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Change It All,0.631,0.445,0.304,0.00519,10,0.118,-12.504,0.0441,120.631
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Feeling You,0.665,0.644,0.502,0.165,1,0.124,-9.374,0.0302,103.987
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,The Words You Say,0.436,0.51,0.405,0.252,11,0.123,-11.986,0.0377,131.702
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Old and Grey,0.871,0.431,0.195,0.0125,1,0.107,-13.348,0.0327,78.038
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Be Yourself,0.851,0.588,0.271,0.105,1,0.108,-15.391,0.0365,135.122
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Dreams,0.632,0.27,0.4,0,6,0.125,-8.972,0.0304,96.281
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Dreams - Acoustic,0.794,0.38,0.196,1.63e-06,5,0.11,-12.382,0.0294,94.465
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Feeling You - Mahogany Sessions,0.973,0.434,0.187,0.000553,1,0.113,-11.844,0.032,134.689
Harrison Storm,5Ld19xtpAR80G2boTcHaVx,Meet Me There,0.609,0.241,0.423,0,9,0.0774,-10.378,0.0298,95.091
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,little light - acoustic version,0.685,0.67,0.294,0,7,0.147,-8.114,0.0341,119.856
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,slumber,0.83,0.541,0.285,8.24e-05,0,0.168,-11.68,0.0301,131.833
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,la song,0.0866,0.675,0.437,0.00126,5,0.111,-11.619,0.0412,130.003
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,windows,0.684,0.562,0.509,0.000123,4,0.108,-6.278,0.029,157.411
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,forever (acoustic version),0.424,0.567,0.383,0,9,0.0879,-6.947,0.0913,72.06
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,made up love song #43,0.467,0.683,0.389,0.000855,0,0.118,-8.593,0.0244,101.924
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,leaving blues,0.754,0.696,0.468,0.000147,4,0.0685,-10.186,0.0299,129.682
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,droplets (feat. gabrielle aplin),0.699,0.631,0.3,0,5,0.0971,-9.855,0.0276,123.0
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,songs that we wrote when we were drunk,0.5,0.645,0.464,3.14e-06,2,0.142,-8.363,0.027,125.863
Lewis Watson,40ELTAg7Kg6vbWnlyx2n9R,what about today?,0.795,0.518,0.243,4.75e-05,8,0.0745,-11.14,0.0322,118.93
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,Sorry,0.715,0.618,0.255,0,7,0.0958,-12.5,0.0396,85.943
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,Let It Go,0.861,0.46,0.319,0,1,0.118,-8.621,0.0356,145.765
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,Maps,0.696,0.62,0.374,4.27e-05,1,0.106,-9.594,0.026,100.887
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,Elastic Heart,0.923,0.611,0.245,0,10,0.105,-10.807,0.0327,122.86
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,High and Dry,0.615,0.51,0.338,0,6,0.111,-9.371,0.0268,147.939
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,Hello,0.692,0.555,0.389,0,6,0.0984,-11.37,0.0272,83.947
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,More Than Gravity,0.715,0.62,0.468,3.93e-05,4,0.106,-9.648,0.0268,110.969
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,Ain't No Mountain High Enough - Acoustic,0.813,0.751,0.303,0,0,0.127,-9.76,0.034,117.015
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,When You Love Someone,0.388,0.433,0.317,0,4,0.148,-9.412,0.0286,85.875
Colin & Caroline,2Y4125mDrgQyPD7dt76Rtm,Linger (Acoustic),0.698,0.46,0.259,0,2,0.0518,-13.91,0.032,119.102
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Chains,0.945,0.547,0.325,3.03e-06,4,0.073,-8.08,0.0307,129.524
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Across the Sea,0.814,0.511,0.305,6.06e-06,0,0.0949,-11.62,0.0273,73.923
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Hold Me,0.872,0.554,0.29,0,7,0.082,-10.92,0.0327,136.073
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,The Wanderers - Acoustic,0.563,0.408,0.419,0,6,0.114,-6.036,0.028,187.879
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Carry Me Home - Acoustic,0.909,0.605,0.312,0,3,0.0988,-8.59,0.0392,131.759
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Hold Me - Alternate Version,0.871,0.485,0.279,0,2,0.102,-10.512,0.031,134.02
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,In Too Deep,0.751,0.516,0.181,5.47e-05,5,0.125,-15.718,0.0293,61.493
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Can't Get You Out of My Head,0.676,0.481,0.356,5.08e-06,11,0.108,-9.047,0.0292,130.58
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Winter Wonderland,0.733,0.648,0.298,0.0001,7,0.103,-11.096,0.0315,131.931
The Sweeplings,3fTedgf4fh8D3s41dP0HWt,Carry Me Home,0.919,0.391,0.206,0,8,0.0989,-11.844,0.0326,131.495
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Fix You,0.79,0.533,0.152,2.46e-05,2,0.148,-14.996,0.0302,143.972
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Alone With You,0.798,0.553,0.274,7.13e-06,1,0.103,-12.564,0.0379,86.672
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Lost Sparks,0.556,0.549,0.303,1.79e-05,4,0.0849,-12.371,0.0288,135.99
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Be Scared With Me,0.802,0.603,0.263,0.000113,0,0.116,-12.406,0.0326,146.226
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,For the Day,0.842,0.529,0.382,0.0178,2,0.118,-10.987,0.0355,160.228
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Between the Stars,0.868,0.484,0.292,0.000372,11,0.0903,-13.098,0.0348,95.443
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Blue (Midnight Version),0.878,0.462,0.199,0.00113,1,0.111,-14.131,0.0434,78.619
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Olivia (Bonus Track),0.928,0.425,0.229,0.000185,2,0.121,-12.11,0.0332,94.505
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Like I Did,0.908,0.549,0.255,1.29e-05,2,0.323,-12.162,0.0435,95.514
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,Firework,0.823,0.536,0.32,0.000193,1,0.124,-10.371,0.0393,92.45
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,Be Alright,0.856,0.664,0.177,0,1,0.136,-13.54,0.0335,105.008
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,Chained To The Rhythm,0.725,0.365,0.391,0,0,0.141,-8.404,0.0354,179.275
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,Shape of you - Acoustic,0.84,0.366,0.402,0,9,0.318,-9.45,0.0505,82.949
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,Only Girl (In The World),0.869,0.549,0.147,0,6,0.111,-12.579,0.032,105.972
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,Marina del Rey,0.707,0.499,0.42,0,2,0.111,-8.484,0.0289,106.21
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,Thorough,0.473,0.498,0.359,1.03e-06,6,0.114,-8.219,0.0279,139.719
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,Blue Bird,0.74,0.359,0.511,0,6,0.353,-6.827,0.0401,73.173
Lola Rhodes,6o0VAgvpfBjrUuDWjjQJ4O,I Wanna Be,0.162,0.44,0.506,2.08e-06,10,0.0697,-6.615,0.0323,83.176
